Buyers,Seller 1,Seller 2,Seller 3,Seller 4,AveragePrice, AverageDistance, RaijJainFairness
Buyer 2, [$=5492 x=281 d=dist] [$=2585 x=638 d=dist], [$=1854 x=739 d=dist] [$=1792 x=359 d=dist], [$=2504 x=243 d=dist], [$=5759 x=357 d=dist] [$=4061 x=599 d=dist] [$=6177 x=402 d=dist] [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],-1705.5479110512133,avgDist,0.020988130889832868
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist],,2290.6630108423683,avgDist,0.05868503215713486
Buyer 2, [$=5492 x=281 d=dist] [$=2585 x=638 d=dist], [$=1854 x=739 d=dist] [$=1792 x=359 d=dist] [$=5355 x=850 d=dist], [$=2504 x=243 d=dist], [$=5759 x=357 d=dist] [$=4061 x=599 d=dist] [$=6177 x=402 d=dist] [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],-1375.315329252151,avgDist,0.05868503215713486
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist],,2290.6630108423683,avgDist,0.03185217736526287
Buyer 2, [$=5492 x=281 d=dist] [$=2585 x=638 d=dist], [$=1854 x=739 d=dist] [$=1792 x=359 d=dist] [$=5355 x=850 d=dist] [$=7563 x=498 d=dist], [$=2504 x=243 d=dist], [$=5759 x=357 d=dist] [$=4061 x=599 d=dist] [$=6177 x=402 d=dist] [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],-1587.2686563741977,avgDist,0.03185217736526287
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist],,2290.6630108423683,avgDist,0.008354503028801105
Buyer 2, [$=5492 x=281 d=dist] [$=2585 x=638 d=dist], [$=1854 x=739 d=dist] [$=1792 x=359 d=dist] [$=5355 x=850 d=dist] [$=7563 x=498 d=dist] [$=8024 x=294 d=dist], [$=2504 x=243 d=dist], [$=5759 x=357 d=dist] [$=4061 x=599 d=dist] [$=6177 x=402 d=dist] [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],-1905.5082314218844,avgDist,0.008354503028801105
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist],,1714.7659847434118,avgDist,0.7735057782122977
Buyer 2,,,, [$=5759 x=357 d=dist],5759.0,avgDist,0.7735057782122977
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist],,1714.7659847434118,avgDist,0.902942254582875
Buyer 2,,,, [$=5759 x=357 d=dist] [$=4061 x=599 d=dist] [$=6177 x=402 d=dist],867.9900662739321,avgDist,0.902942254582875
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist],,1714.7659847434118,avgDist,0.15483008659731365
Buyer 2,,,, [$=5759 x=357 d=dist] [$=4061 x=599 d=dist] [$=6177 x=402 d=dist] [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],-4281.042157464213,avgDist,0.15483008659731365
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist],,1714.7659847434118,avgDist,0.09981233964175246
Buyer 2, [$=5492 x=281 d=dist],,, [$=5759 x=357 d=dist] [$=4061 x=599 d=dist] [$=6177 x=402 d=dist] [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],-3426.850914463453,avgDist,0.09981233964175246
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist],,1714.7659847434118,avgDist,0.0589304383085275
Buyer 2, [$=5492 x=281 d=dist] [$=2585 x=638 d=dist],,, [$=5759 x=357 d=dist] [$=4061 x=599 d=dist] [$=6177 x=402 d=dist] [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],-2859.4149208409035,avgDist,0.0589304383085275
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist],,1714.7659847434118,avgDist,0.010135874006156929
Buyer 2, [$=5492 x=281 d=dist] [$=2585 x=638 d=dist], [$=1854 x=739 d=dist],, [$=5759 x=357 d=dist] [$=4061 x=599 d=dist] [$=6177 x=402 d=dist] [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],-2100.8753680313594,avgDist,0.010135874006156929
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist],,1714.7659847434118,avgDist,0.002953196975260551
Buyer 2, [$=5492 x=281 d=dist] [$=2585 x=638 d=dist], [$=1854 x=739 d=dist] [$=1792 x=359 d=dist],, [$=5759 x=357 d=dist] [$=4061 x=599 d=dist] [$=6177 x=402 d=dist] [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],-1912.1567057160173,avgDist,0.002953196975260551
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist],,1714.7659847434118,avgDist,0.00295090104165848
Buyer 2, [$=5492 x=281 d=dist] [$=2585 x=638 d=dist], [$=1854 x=739 d=dist] [$=1792 x=359 d=dist] [$=5355 x=850 d=dist],, [$=5759 x=357 d=dist] [$=4061 x=599 d=dist] [$=6177 x=402 d=dist] [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],-1537.817247026375,avgDist,0.00295090104165848
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist],,1714.7659847434118,avgDist,7.686024832265881e-05
Buyer 2, [$=5492 x=281 d=dist] [$=2585 x=638 d=dist], [$=1854 x=739 d=dist] [$=1792 x=359 d=dist] [$=5355 x=850 d=dist] [$=7563 x=498 d=dist],, [$=5759 x=357 d=dist] [$=4061 x=599 d=dist] [$=6177 x=402 d=dist] [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],-1745.099785680267,avgDist,7.686024832265881e-05
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist],,1714.7659847434118,avgDist,0.008645763364181842
Buyer 2, [$=5492 x=281 d=dist] [$=2585 x=638 d=dist], [$=1854 x=739 d=dist] [$=1792 x=359 d=dist] [$=5355 x=850 d=dist] [$=7563 x=498 d=dist] [$=8024 x=294 d=dist],, [$=5759 x=357 d=dist] [$=4061 x=599 d=dist] [$=6177 x=402 d=dist] [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],-2068.03067950857,avgDist,0.008645763364181842
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist],2517.3182601445246,avgDist,0.9995054984749625
Buyer 2,,,, [$=4061 x=599 d=dist] [$=6177 x=402 d=dist],2407.77005994006,avgDist,0.9995054984749625
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist],2517.3182601445246,avgDist,0.055109812208166305
Buyer 2,,,, [$=4061 x=599 d=dist] [$=6177 x=402 d=dist] [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],-1537.9547962747383,avgDist,0.055109812208166305
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist],2517.3182601445246,avgDist,0.19781560005160823
Buyer 2, [$=5492 x=281 d=dist],,, [$=4061 x=599 d=dist] [$=6177 x=402 d=dist] [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],-846.7660986703992,avgDist,0.19781560005160823
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist],2517.3182601445246,avgDist,0.24434306556416882
Buyer 2, [$=5492 x=281 d=dist] [$=2585 x=638 d=dist],,, [$=4061 x=599 d=dist] [$=6177 x=402 d=dist] [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],-692.2361298627004,avgDist,0.24434306556416882
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist],2517.3182601445246,avgDist,0.40245938212482096
Buyer 2, [$=5492 x=281 d=dist] [$=2585 x=638 d=dist], [$=1854 x=739 d=dist],, [$=4061 x=599 d=dist] [$=6177 x=402 d=dist] [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],-247.92243447461647,avgDist,0.40245938212482096
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist],2517.3182601445246,avgDist,0.4252088609126034
Buyer 2, [$=5492 x=281 d=dist] [$=2585 x=638 d=dist], [$=1854 x=739 d=dist] [$=1792 x=359 d=dist],, [$=4061 x=599 d=dist] [$=6177 x=402 d=dist] [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],-189.33819547235538,avgDist,0.4252088609126034
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist],2517.3182601445246,avgDist,0.4763993943319242
Buyer 2, [$=5492 x=281 d=dist] [$=2585 x=638 d=dist], [$=1854 x=739 d=dist] [$=1792 x=359 d=dist] [$=5355 x=850 d=dist],, [$=4061 x=599 d=dist] [$=6177 x=402 d=dist] [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],-59.44336333578263,avgDist,0.4763993943319242
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist],2517.3182601445246,avgDist,0.34387915923260576
Buyer 2, [$=5492 x=281 d=dist] [$=2585 x=638 d=dist], [$=1854 x=739 d=dist] [$=1792 x=359 d=dist] [$=5355 x=850 d=dist] [$=7563 x=498 d=dist],, [$=4061 x=599 d=dist] [$=6177 x=402 d=dist] [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],-403.0823577919894,avgDist,0.34387915923260576
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist],2517.3182601445246,avgDist,0.20907082465405977
Buyer 2, [$=5492 x=281 d=dist] [$=2585 x=638 d=dist], [$=1854 x=739 d=dist] [$=1792 x=359 d=dist] [$=5355 x=850 d=dist] [$=7563 x=498 d=dist] [$=8024 x=294 d=dist],, [$=4061 x=599 d=dist] [$=6177 x=402 d=dist] [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],-807.7707007697245,avgDist,0.20907082465405977
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist] [$=4061 x=599 d=dist],1858.0814762301918,avgDist,0.7758466067628642
Buyer 2,,,, [$=6177 x=402 d=dist],6177.0,avgDist,0.7758466067628642
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist] [$=4061 x=599 d=dist],1858.0814762301918,avgDist,0.5884564175725525
Buyer 2,,,, [$=6177 x=402 d=dist] [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],165.66579373104102,avgDist,0.5884564175725525
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist] [$=4061 x=599 d=dist],1858.0814762301918,avgDist,0.8718560529478279
Buyer 2, [$=5492 x=281 d=dist],,, [$=6177 x=402 d=dist] [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],828.2155555555552,avgDist,0.8718560529478279
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist] [$=4061 x=599 d=dist],1858.0814762301918,avgDist,0.8101097797170367
Buyer 2, [$=5492 x=281 d=dist] [$=2585 x=638 d=dist],,, [$=6177 x=402 d=dist] [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],645.8194477045216,avgDist,0.8101097797170367
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist] [$=4061 x=599 d=dist],1858.0814762301918,avgDist,0.8899794707916235
Buyer 2, [$=5492 x=281 d=dist] [$=2585 x=638 d=dist], [$=1854 x=739 d=dist],, [$=6177 x=402 d=dist] [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],891.3764961496147,avgDist,0.8899794707916235
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist] [$=4061 x=599 d=dist],1858.0814762301918,avgDist,0.8801387929575868
Buyer 2, [$=5492 x=281 d=dist] [$=2585 x=638 d=dist], [$=1854 x=739 d=dist] [$=1792 x=359 d=dist],, [$=6177 x=402 d=dist] [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],856.3646508135166,avgDist,0.8801387929575868
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist] [$=4061 x=599 d=dist],1858.0814762301918,avgDist,0.869030261916168
Buyer 2, [$=5492 x=281 d=dist] [$=2585 x=638 d=dist], [$=1854 x=739 d=dist] [$=1792 x=359 d=dist] [$=5355 x=850 d=dist],, [$=6177 x=402 d=dist] [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],818.8620804953558,avgDist,0.869030261916168
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist] [$=4061 x=599 d=dist],1858.0814762301918,avgDist,0.6842488988849145
Buyer 2, [$=5492 x=281 d=dist] [$=2585 x=638 d=dist], [$=1854 x=739 d=dist] [$=1792 x=359 d=dist] [$=5355 x=850 d=dist] [$=7563 x=498 d=dist],, [$=6177 x=402 d=dist] [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],354.83456485120695,avgDist,0.6842488988849145
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist] [$=4061 x=599 d=dist],1858.0814762301918,avgDist,0.42911093471407347
Buyer 2, [$=5492 x=281 d=dist] [$=2585 x=638 d=dist], [$=1854 x=739 d=dist] [$=1792 x=359 d=dist] [$=5355 x=850 d=dist] [$=7563 x=498 d=dist] [$=8024 x=294 d=dist],, [$=6177 x=402 d=dist] [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],-132.38631186801518,avgDist,0.42911093471407347
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist] [$=4061 x=599 d=dist] [$=6177 x=402 d=dist],1304.0796642857142,avgDist,0.7559476366176143
Buyer 2,,,, [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],4736.020507614214,avgDist,0.7559476366176143
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist] [$=4061 x=599 d=dist] [$=6177 x=402 d=dist],1304.0796642857142,avgDist,0.7507349386686372
Buyer 2, [$=5492 x=281 d=dist],,, [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],4850.414819601508,avgDist,0.7507349386686372
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist] [$=4061 x=599 d=dist] [$=6177 x=402 d=dist],1304.0796642857142,avgDist,0.8195348661892339
Buyer 2, [$=5492 x=281 d=dist] [$=2585 x=638 d=dist],,, [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],3610.108344689379,avgDist,0.8195348661892339
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist] [$=4061 x=599 d=dist] [$=6177 x=402 d=dist],1304.0796642857142,avgDist,0.8487958686639376
Buyer 2, [$=5492 x=281 d=dist] [$=2585 x=638 d=dist], [$=1854 x=739 d=dist],, [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],3208.820754483612,avgDist,0.8487958686639376
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist] [$=4061 x=599 d=dist] [$=6177 x=402 d=dist],1304.0796642857142,avgDist,0.870781511470384
Buyer 2, [$=5492 x=281 d=dist] [$=2585 x=638 d=dist], [$=1854 x=739 d=dist] [$=1792 x=359 d=dist],, [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],2938.340706930142,avgDist,0.870781511470384
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist] [$=4061 x=599 d=dist] [$=6177 x=402 d=dist],1304.0796642857142,avgDist,0.9101367205843666
Buyer 2, [$=5492 x=281 d=dist] [$=2585 x=638 d=dist], [$=1854 x=739 d=dist] [$=1792 x=359 d=dist] [$=5355 x=850 d=dist],, [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],2499.1375557056044,avgDist,0.9101367205843666
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist] [$=4061 x=599 d=dist] [$=6177 x=402 d=dist],1304.0796642857142,avgDist,0.9727802765444119
Buyer 2, [$=5492 x=281 d=dist] [$=2585 x=638 d=dist], [$=1854 x=739 d=dist] [$=1792 x=359 d=dist] [$=5355 x=850 d=dist] [$=7563 x=498 d=dist],, [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],1828.0029265330907,avgDist,0.9727802765444119
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist] [$=4061 x=599 d=dist] [$=6177 x=402 d=dist],1304.0796642857142,avgDist,0.9989087918862907
Buyer 2, [$=5492 x=281 d=dist] [$=2585 x=638 d=dist], [$=1854 x=739 d=dist] [$=1792 x=359 d=dist] [$=5355 x=850 d=dist] [$=7563 x=498 d=dist] [$=8024 x=294 d=dist],, [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],1220.6341432664756,avgDist,0.9989087918862907
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist] [$=4061 x=599 d=dist] [$=6177 x=402 d=dist] [$=7752 x=753 d=dist],-56.618603996622674,avgDist,0.49390039889942694
Buyer 2,,,, [$=9282 x=823 d=dist],9282.0,avgDist,0.49390039889942694
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist] [$=4061 x=599 d=dist] [$=6177 x=402 d=dist] [$=7752 x=753 d=dist],-56.618603996622674,avgDist,0.4931930144135674
Buyer 2, [$=5492 x=281 d=dist],,, [$=9282 x=823 d=dist],8317.335144927536,avgDist,0.4931930144135674
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist] [$=4061 x=599 d=dist] [$=6177 x=402 d=dist] [$=7752 x=753 d=dist],-56.618603996622674,avgDist,0.4892600087059094
Buyer 2, [$=5492 x=281 d=dist] [$=2585 x=638 d=dist],,, [$=9282 x=823 d=dist],5271.146957520092,avgDist,0.4892600087059094
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist] [$=4061 x=599 d=dist] [$=6177 x=402 d=dist] [$=7752 x=753 d=dist],-56.618603996622674,avgDist,0.4866906785392832
Buyer 2, [$=5492 x=281 d=dist] [$=2585 x=638 d=dist], [$=1854 x=739 d=dist],, [$=9282 x=823 d=dist],4253.302700523982,avgDist,0.4866906785392832
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist] [$=4061 x=599 d=dist] [$=6177 x=402 d=dist] [$=7752 x=753 d=dist],-56.618603996622674,avgDist,0.48502123323275953
Buyer 2, [$=5492 x=281 d=dist] [$=2585 x=638 d=dist], [$=1854 x=739 d=dist] [$=1792 x=359 d=dist],, [$=9282 x=823 d=dist],3779.076,avgDist,0.48502123323275953
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist] [$=4061 x=599 d=dist] [$=6177 x=402 d=dist] [$=7752 x=753 d=dist],-56.618603996622674,avgDist,0.4814828483572775
Buyer 2, [$=5492 x=281 d=dist] [$=2585 x=638 d=dist], [$=1854 x=739 d=dist] [$=1792 x=359 d=dist] [$=5355 x=850 d=dist],, [$=9282 x=823 d=dist],3056.5815284552846,avgDist,0.4814828483572775
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist] [$=4061 x=599 d=dist] [$=6177 x=402 d=dist] [$=7752 x=753 d=dist],-56.618603996622674,avgDist,0.47426367524461144
Buyer 2, [$=5492 x=281 d=dist] [$=2585 x=638 d=dist], [$=1854 x=739 d=dist] [$=1792 x=359 d=dist] [$=5355 x=850 d=dist] [$=7563 x=498 d=dist],, [$=9282 x=823 d=dist],2198.490959885387,avgDist,0.47426367524461144
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist] [$=4061 x=599 d=dist] [$=6177 x=402 d=dist] [$=7752 x=753 d=dist],-56.618603996622674,avgDist,0.4614043107576644
Buyer 2, [$=5492 x=281 d=dist] [$=2585 x=638 d=dist], [$=1854 x=739 d=dist] [$=1792 x=359 d=dist] [$=5355 x=850 d=dist] [$=7563 x=498 d=dist] [$=8024 x=294 d=dist],, [$=9282 x=823 d=dist],1464.7785408299867,avgDist,0.4614043107576644
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist] [$=4061 x=599 d=dist] [$=6177 x=402 d=dist] [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],-2305.2753976234003,avgDist,0.14312649430902286
Buyer 2, [$=5492 x=281 d=dist],,,,5492.0,avgDist,0.14312649430902286
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist] [$=4061 x=599 d=dist] [$=6177 x=402 d=dist] [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],-2305.2753976234003,avgDist,0.024088189391626217
Buyer 2, [$=5492 x=281 d=dist] [$=2585 x=638 d=dist],,,,1679.2731229597389,avgDist,0.024088189391626217
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist] [$=4061 x=599 d=dist] [$=6177 x=402 d=dist] [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],-2305.2753976234003,avgDist,0.01787929303474368
Buyer 2, [$=5492 x=281 d=dist] [$=2585 x=638 d=dist], [$=1854 x=739 d=dist],,,1757.151990349819,avgDist,0.01787929303474368
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist] [$=4061 x=599 d=dist] [$=6177 x=402 d=dist] [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],-2305.2753976234003,avgDist,0.038825492525938095
Buyer 2, [$=5492 x=281 d=dist] [$=2585 x=638 d=dist], [$=1854 x=739 d=dist] [$=1792 x=359 d=dist],,,1533.7083986117996,avgDist,0.038825492525938095
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist] [$=4061 x=599 d=dist] [$=6177 x=402 d=dist] [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],-2305.2753976234003,avgDist,0.07744766425926433
Buyer 2, [$=5492 x=281 d=dist] [$=2585 x=638 d=dist], [$=1854 x=739 d=dist] [$=1792 x=359 d=dist] [$=5355 x=850 d=dist],,,1269.5151168468783,avgDist,0.07744766425926433
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist] [$=4061 x=599 d=dist] [$=6177 x=402 d=dist] [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],-2305.2753976234003,avgDist,0.30577896414763445
Buyer 2, [$=5492 x=281 d=dist] [$=2585 x=638 d=dist], [$=1854 x=739 d=dist] [$=1792 x=359 d=dist] [$=5355 x=850 d=dist] [$=7563 x=498 d=dist],,,466.03094799405636,avgDist,0.30577896414763445
Buyer 1,,, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist] [$=4061 x=599 d=dist] [$=6177 x=402 d=dist] [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],-2305.2753976234003,avgDist,0.6252894732653853
Buyer 2, [$=5492 x=281 d=dist] [$=2585 x=638 d=dist], [$=1854 x=739 d=dist] [$=1792 x=359 d=dist] [$=5355 x=850 d=dist] [$=7563 x=498 d=dist] [$=8024 x=294 d=dist],,,-293.50876742279326,avgDist,0.6252894732653853
Buyer 1, [$=5492 x=281 d=dist],, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist] [$=4061 x=599 d=dist] [$=6177 x=402 d=dist] [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],-1834.793459308568,avgDist,0.02800413484411127
Buyer 2, [$=2585 x=638 d=dist],,,,2585.0,avgDist,0.02800413484411127
Buyer 1, [$=5492 x=281 d=dist],, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist] [$=4061 x=599 d=dist] [$=6177 x=402 d=dist] [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],-1834.793459308568,avgDist,0.007834917218573436
Buyer 2, [$=2585 x=638 d=dist], [$=1854 x=739 d=dist],,,2192.6913580246915,avgDist,0.007834917218573436
Buyer 1, [$=5492 x=281 d=dist],, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist] [$=4061 x=599 d=dist] [$=6177 x=402 d=dist] [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],-1834.793459308568,avgDist,4.99286111355092e-06
Buyer 2, [$=2585 x=638 d=dist], [$=1854 x=739 d=dist] [$=1792 x=359 d=dist],,,1843.0114285714285,avgDist,4.99286111355092e-06
Buyer 1, [$=5492 x=281 d=dist],, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist] [$=4061 x=599 d=dist] [$=6177 x=402 d=dist] [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],-1834.793459308568,avgDist,0.013657839891252656
Buyer 2, [$=2585 x=638 d=dist], [$=1854 x=739 d=dist] [$=1792 x=359 d=dist] [$=5355 x=850 d=dist],,,1448.4446403712298,avgDist,0.013657839891252656
Buyer 1, [$=5492 x=281 d=dist],, [$=8886 x=364 d=dist] [$=1771 x=835 d=dist] [$=2504 x=243 d=dist], [$=5759 x=357 d=dist] [$=4061 x=599 d=dist] [$=6177 x=402 d=dist] [$=7752 x=753 d=dist] [$=9282 x=823 d=dist],-1834.793459308568,avgDist,0.22794665051338073
Buyer 2, [$=2585 x=638 d=dist], [$=1854 x=739 d=dist] [$=1792 x=359 d=dist] [$=5355 x=850 d=dist] [$=7563 x=498 d=dist],,,542.857373540856,avgDist,0.22794665051338073
